route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000042,OCESN8112F2666026:2024-02-05T00:32:25Z,8112,0,2108,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000010,OCESN8116F2086193:2024-01-25T00:46:21Z,8116,0,2109,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000011,OCESN8116F2320965:2024-02-06T00:30:41Z,8116,0,2110,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000009,OCESN8117F2585964:2024-01-09T00:38:43Z,8117,1,2111,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000021,OCESN8121F1303403:2024-01-09T00:38:43Z,8121,1,2112,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000001,OCESN8121F2585969:2024-01-09T00:38:43Z,8121,1,2113,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000059,OCESN8121F2665715:2024-02-06T00:30:41Z,8121,1,2114,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000535,OCESN8121F2668263:2024-01-26T00:33:56Z,8121,1,2115,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000536,OCESN8121F2668264:2024-02-04T00:41:58Z,8121,1,2116,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000059,OCESN8122F2585773:2024-02-06T00:30:41Z,8122,0,2117,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000006,OCESN8122F2611937:2024-01-09T00:38:43Z,8122,0,2118,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000010,OCESN8122F2664597:2024-01-09T00:38:43Z,8122,0,2119,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000031,OCESN8122F2664598:2024-01-09T00:38:43Z,8122,0,2120,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000045,OCESN8122F2855099:2024-02-04T00:41:58Z,8122,0,2121,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000001,OCESN8126F2585966:2024-01-18T00:32:08Z,8126,0,2122,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000059,OCESN8126F2664989:2024-02-06T00:30:41Z,8126,0,2123,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000002,OCESN8126F2799540:2024-01-25T00:46:21Z,8126,0,2124,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000037,OCESN8126F2823473:2024-01-25T00:46:21Z,8126,0,2125,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000021,OCESN8127F2586133:2024-01-09T00:38:43Z,8127,1,2126,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000045,OCESN8127F2665915:2024-02-04T00:41:58Z,8127,1,2127,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000060,OCESN813F2591740:2023-12-17T00:29:43Z,813,1,2128,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000002,OCESN813F2591741:2023-12-17T00:29:43Z,813,1,2129,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000010,OCESN8130F2586441:2024-01-25T00:46:21Z,8130,0,2130,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000059,OCESN8130F2666221:2024-02-05T00:32:25Z,8130,0,2131,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000537,OCESN8135F2698908:2024-02-08T00:29:23Z,8135,1,2132,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000021,OCESN8137F2586212:2024-01-09T00:38:43Z,8137,1,2133,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000031,OCESN8140F2585970:2024-01-09T00:38:43Z,8140,0,2134,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000180,OCESN8140F3033484:2024-02-08T00:29:23Z,8140,0,2135,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000042,OCESN8142F2665506:2024-02-04T00:41:58Z,8142,0,2136,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000009,OCESN8142F2665511:2024-01-09T00:38:43Z,8142,0,2137,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000017,OCESN8144F2565904:2023-10-26T00:38:20Z,8144,0,2138,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000537,OCESN8144F2567558:2023-10-26T00:38:20Z,8144,0,2139,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000006,OCESN8144F2586145:2024-01-09T00:38:43Z,8144,0,2140,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000010,OCESN8144F2605555:2024-01-09T00:38:43Z,8144,0,2141,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000016,OCESN8144F2666019:2024-02-08T00:29:23Z,8144,0,2142,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000004,OCESN8144F2666528:2024-01-30T00:44:05Z,8144,0,2143,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000059,OCESN8144F2688783:2024-02-05T00:32:25Z,8144,0,2144,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000024,OCESN8144F2688784:2024-02-04T00:41:58Z,8144,0,2145,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000021,OCESN8144F2895143:2024-01-19T00:33:37Z,8144,0,2146,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000059,OCESN8148F2585766:2024-02-06T00:30:41Z,8148,0,2147,
FR:Line::62C16406-4390-4C30-B97A-94317527CF00:,000010,OCESN8148F2665347:2024-01-18T00:32:08Z,8148,0,2148,
FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9:,000021,OCESN8179F2597612:2024-01-09T00:38:43Z,8179,1,2149,
FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9:,000045,OCESN8179F2665280:2024-02-04T00:41:58Z,8179,1,2150,
FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9:,000042,OCESN8190F2597507:2024-02-07T00:29:39Z,8190,0,2151,
FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9:,000009,OCESN8190F2664783:2024-02-07T00:29:39Z,8190,0,2152,
FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9:,000021,OCESN8197F2598945:2024-01-09T00:38:43Z,8197,1,2153,
FR:Line::9D734757-B3C7-4D8A-951E-0EB6FDA912B9:,000045,OCESN8197F2666873:2024-02-04T00:41:58Z,8197,1,2154,
FR:Line::5af9eaad-75f1-4fdd-a67b-a7aea5d19625:,000137,OCESN821F2591252:2023-12-17T00:29:43Z,821,1,2155,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000180,OCESN8300F2586775:2024-02-08T00:29:23Z,8300,0,2156,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000031,OCESN8300F2705874:2024-01-09T00:38:43Z,8300,0,2157,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000223,OCESN8301F2666521:2024-02-08T00:29:23Z,8301,1,2158,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000207,OCESN8301F2897934:2024-02-01T00:30:09Z,8301,1,2159,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000232,OCESN8303F2585843:2024-02-08T00:29:23Z,8303,1,2160,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000013,OCESN8303F2666525:2024-01-09T00:38:43Z,8303,1,2161,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000052,OCESN8306F2586749:2024-02-07T00:29:39Z,8306,0,2162,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000171,OCESN8306F2587384:2024-02-08T00:29:23Z,8306,0,2163,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000167,OCESN8306F2590943:2024-01-09T00:38:43Z,8306,0,2164,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000172,OCESN8306F2666276:2024-01-20T00:50:32Z,8306,0,2165,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000180,OCESN8308F2587701:2024-02-08T00:29:23Z,8308,0,2166,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000031,OCESN8308F2664358:2024-01-20T00:50:32Z,8308,0,2167,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000042,OCESN8310F2586983:2024-02-05T00:32:25Z,8310,0,2168,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000031,OCESN8310F2590936:2024-01-09T00:38:43Z,8310,0,2169,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000009,OCESN8310F2665988:2024-01-09T00:38:43Z,8310,0,2170,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000180,OCESN8310F2837131:2024-02-08T00:29:23Z,8310,0,2171,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000045,OCESN8311F2586745:2024-02-04T00:41:58Z,8311,1,2172,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000021,OCESN8311F2666550:2024-01-09T00:38:43Z,8311,1,2173,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000538,OCESN8313F2586017:2024-02-08T00:29:23Z,8313,1,2174,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000013,OCESN8313F2666551:2024-01-09T00:38:43Z,8313,1,2175,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000012,OCESN8313F2798881:2023-11-24T00:35:06Z,8313,1,2176,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000009,OCESN8314F2564264:2024-01-09T00:38:43Z,8314,0,2177,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000059,OCESN8314F2586744:2024-02-06T00:30:41Z,8314,0,2178,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000180,OCESN8314F2587716:2024-02-08T00:29:23Z,8314,0,2179,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000010,OCESN8314F2666535:2024-02-07T00:29:39Z,8314,0,2180,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000031,OCESN8314F2666554:2024-02-01T00:30:09Z,8314,0,2181,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000042,OCESN8314F2667712:2024-02-08T00:29:23Z,8314,0,2182,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000477,OCESN8315F2586826:2024-02-08T00:29:23Z,8315,1,2183,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000045,OCESN8315F2591316:2024-02-04T00:41:58Z,8315,1,2184,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000021,OCESN8315F2666556:2024-01-09T00:38:43Z,8315,1,2185,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000004,OCESN8315F2667065:2024-01-20T00:50:32Z,8315,1,2186,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000045,OCESN8316F2587040:2024-02-04T00:41:58Z,8316,0,2187,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000021,OCESN8316F2666560:2024-01-09T00:38:43Z,8316,0,2188,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000180,OCESN8317F2587142:2024-02-08T00:29:23Z,8317,1,2189,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000031,OCESN8317F2666563:2024-01-20T00:50:32Z,8317,1,2190,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000004,OCESN8318F2567420:2023-12-15T00:30:47Z,8318,0,2191,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000477,OCESN8318F2587303:2024-02-08T00:29:23Z,8318,0,2192,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000059,OCESN8318F2591075:2024-02-06T00:30:41Z,8318,0,2193,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000021,OCESN8318F2591091:2024-01-09T00:38:43Z,8318,0,2194,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000010,OCESN8318F2665196:2024-01-09T00:38:43Z,8318,0,2195,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000045,OCESN8318F2666571:2024-02-04T00:41:58Z,8318,0,2196,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000004,OCESN8319F2666576:2024-01-27T00:45:59Z,8319,1,2197,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000021,OCESN8319F2666577:2024-02-07T00:29:39Z,8319,1,2198,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000010,OCESN8319F2860498:2024-02-07T00:29:39Z,8319,1,2199,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000477,OCESN8319F2897100:2024-02-08T00:29:23Z,8319,1,2200,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000539,OCESN8319F2897101:2024-02-06T00:30:41Z,8319,1,2201,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000540,OCESN8320F2585982:2024-02-08T00:29:23Z,8320,0,2202,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000045,OCESN8320F2598460:2024-02-04T00:41:58Z,8320,0,2203,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000012,OCESN8320F2799641:2023-11-24T00:35:06Z,8320,0,2204,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000517,OCESN8320F2874156:2024-01-09T00:38:43Z,8320,0,2205,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000021,OCESN8320F2874157:2023-12-08T00:34:49Z,8320,0,2206,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000223,OCESN8321F2587314:2024-02-08T00:29:23Z,8321,1,2207,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000195,OCESN8321F2665284:2024-01-09T00:38:43Z,8321,1,2208,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000004,OCESN8321F2796309:2024-01-09T00:38:43Z,8321,1,2209,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000045,OCESN8322F2590949:2024-02-04T00:41:58Z,8322,0,2210,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000021,OCESN8322F2666584:2024-01-09T00:38:43Z,8322,0,2211,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000059,OCESN8323F2586007:2024-02-06T00:30:41Z,8323,1,2212,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000010,OCESN8323F2666585:2024-01-09T00:38:43Z,8323,1,2213,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000059,OCESN8324F2606421:2024-02-06T00:30:41Z,8324,0,2214,
FR:Line::B5CF3630-53A0-4E1C-BF67-9B0EC6B69C5E:,000010,OCESN8324F2860516:2024-02-07T00:29:39Z,8324,0,2215,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000011,OCESN8330F2587646:2024-01-25T00:46:21Z,8330,0,2216,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000207,OCESN8330F2606712:2024-01-09T00:38:43Z,8330,0,2217,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000012,OCESN8330F2799934:2024-02-06T00:30:41Z,8330,0,2218,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000223,OCESN8330F2816130:2024-02-08T00:29:23Z,8330,0,2219,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000010,OCESN8330F2816429:2024-01-09T00:38:43Z,8330,0,2220,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000059,OCESN8331F2606551:2024-02-06T00:30:41Z,8331,1,2221,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000223,OCESN8331F2666683:2024-02-08T00:29:23Z,8331,1,2222,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000010,OCESN8331F2666994:2024-01-09T00:38:43Z,8331,1,2223,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000207,OCESN8331F2899580:2024-02-01T00:30:09Z,8331,1,2224,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000031,OCESN8332F2587321:2024-01-09T00:38:43Z,8332,0,2225,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000180,OCESN8332F2666615:2024-02-08T00:29:23Z,8332,0,2226,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000224,OCESN8333F2587601:2024-01-09T00:38:43Z,8333,1,2227,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000036,OCESN8333F2598897:2023-12-20T00:39:09Z,8333,1,2228,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000180,OCESN8333F2666934:2024-02-08T00:29:23Z,8333,1,2229,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000042,OCESN8333F2666935:2023-11-17T00:34:45Z,8333,1,2230,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000031,OCESN8340F2587328:2024-02-01T00:30:09Z,8340,0,2231,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000180,OCESN8340F2666635:2024-02-08T00:29:23Z,8340,0,2232,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000042,OCESN8342F2587025:2024-02-05T00:32:25Z,8342,0,2233,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000045,OCESN8342F2587026:2024-02-04T00:41:58Z,8342,0,2234,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000262,OCESN8342F2587340:2024-01-09T00:38:43Z,8342,0,2235,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000009,OCESN8342F2666653:2024-01-09T00:38:43Z,8342,0,2236,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000059,OCESN8342F2666654:2024-02-06T00:30:41Z,8342,0,2237,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000180,OCESN8343F2587342:2024-02-08T00:29:23Z,8343,1,2238,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000031,OCESN8343F2666655:2024-01-20T00:50:32Z,8343,1,2239,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000477,OCESN8344F2586972:2024-02-08T00:29:23Z,8344,0,2240,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000004,OCESN8344F2666660:2024-01-09T00:38:43Z,8344,0,2241,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000061,OCESN8345F2587345:2024-01-25T00:46:21Z,8345,1,2242,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000009,OCESN8345F2587346:2024-01-09T00:38:43Z,8345,1,2243,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000031,OCESN8345F2666661:2024-01-27T00:45:59Z,8345,1,2244,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000002,OCESN8345F2799692:2023-11-16T00:34:55Z,8345,1,2245,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000060,OCESN8345F2823755:2024-02-05T00:32:25Z,8345,1,2246,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000180,OCESN8345F2898854:2024-02-08T00:29:23Z,8345,1,2247,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000013,OCESN8346F2567813:2024-01-25T00:46:21Z,8346,0,2248,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000541,OCESN8346F2598864:2024-02-08T00:29:23Z,8346,0,2249,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000037,OCESN8346F2899398:2024-02-01T00:30:09Z,8346,0,2250,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000542,OCESN8347F2666663:2024-01-09T00:38:43Z,8347,1,2251,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000534,OCESN8347F2743302:2024-02-08T00:29:23Z,8347,1,2252,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000052,OCESN8350F2591724:2024-02-07T00:29:39Z,8350,0,2253,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000167,OCESN8350F2666668:2024-01-09T00:38:43Z,8350,0,2254,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000172,OCESN8352F2666681:2024-01-20T00:50:32Z,8352,0,2255,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000171,OCESN8352F2667481:2024-02-08T00:29:23Z,8352,0,2256,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000004,OCESN8355F2592010:2024-01-20T00:50:32Z,8355,1,2257,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000477,OCESN8355F2667356:2024-02-08T00:29:23Z,8355,1,2258,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000005,OCESN8360F2586261:2024-02-07T00:29:39Z,8360,0,2259,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000250,OCESN8360F2666717:2023-12-05T00:34:08Z,8360,0,2260,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000052,OCESN8360F2668331:2024-02-07T00:29:39Z,8360,0,2261,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000191,OCESN8360F2668333:2024-01-09T00:38:43Z,8360,0,2262,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000543,OCESN8361F2587149:2024-02-05T00:32:25Z,8361,1,2263,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000262,OCESN8361F2664965:2023-10-04T00:41:06Z,8361,1,2264,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000011,OCESN8361F2842257:2023-11-30T00:36:29Z,8361,1,2265,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000544,OCESN8362F2586262:2024-02-07T00:29:39Z,8362,0,2266,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000545,OCESN8362F2586964:2024-02-07T00:29:39Z,8362,0,2267,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000505,OCESN8362F2666718:2024-01-09T00:38:43Z,8362,0,2268,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000546,OCESN8362F2667406:2024-01-09T00:38:43Z,8362,0,2269,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000005,OCESN8363F2666721:2024-02-08T00:29:23Z,8363,1,2270,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000200,OCESN8363F2666722:2024-02-07T00:29:39Z,8363,1,2271,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000547,OCESN8364F2587661:2024-02-08T00:29:23Z,8364,0,2272,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000280,OCESN8364F2598930:2023-11-30T00:36:29Z,8364,0,2273,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000082,OCESN8364F2612094:2023-09-23T00:33:29Z,8364,0,2274,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000548,OCESN8364F2612095:2024-02-03T00:31:17Z,8364,0,2275,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000517,OCESN8364F2666090:2024-01-18T00:32:08Z,8364,0,2276,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000021,OCESN8364F2666091:2024-01-18T00:32:08Z,8364,0,2277,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000011,OCESN8364F2846340:2023-11-30T00:36:29Z,8364,0,2278,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000477,OCESN8365F2587327:2024-02-08T00:29:23Z,8365,1,2279,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000004,OCESN8365F2666738:2024-01-09T00:38:43Z,8365,1,2280,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000549,OCESN8367F2591834:2024-02-04T00:41:58Z,8367,1,2281,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000030,OCESN8367F2600652:2024-01-27T00:45:59Z,8367,1,2282,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000037,OCESN8367F2600653:2023-09-21T00:32:48Z,8367,1,2283,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000002,OCESN8367F2607410:2023-09-21T00:32:48Z,8367,1,2284,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000006,OCESN8367F2666304:2023-12-28T00:37:32Z,8367,1,2285,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000036,OCESN8367F2666305:2023-12-28T00:37:32Z,8367,1,2286,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000021,OCESN8367F2666739:2024-01-09T00:38:43Z,8367,1,2287,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000550,OCESN8370F2587375:2024-02-08T00:29:23Z,8370,0,2288,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000069,OCESN8370F2696888:2024-02-08T00:29:23Z,8370,0,2289,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000042,OCESN8370F2861209:2024-02-04T00:41:58Z,8370,0,2290,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000126,OCESN8370F2890593:2024-02-08T00:29:23Z,8370,0,2291,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000551,OCESN8370F2899600:2024-02-08T00:29:23Z,8370,0,2292,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000552,OCESN8370F2997184:2024-02-06T00:30:41Z,8370,0,2293,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000176,OCESN8370F2999020:2024-02-08T00:29:23Z,8370,0,2294,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000021,OCESN8371F2591628:2024-01-09T00:38:43Z,8371,1,2295,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000553,OCESN8371F2607306:2024-02-08T00:29:23Z,8371,1,2296,
